label,message,tokens,message_length,word_count,avg_word_length
0,hmmmhow many players selected,"['hmmmhow', 'many', 'players', 'selected']",29,4,7.25
0,thank you baby i cant wait to taste the real thing,"['thank', 'baby', 'cant', 'wait', 'taste', 'real', 'thing']",50,11,4.545454545454546
0,im viveki got call from your number,"['im', 'viveki', 'got', 'call', 'number']",35,7,5.0
0,true it is passable and if you get a high score and apply for phd you get years of salary so it makes life easier,"['true', 'passable', 'get', 'high', 'score', 'apply', 'phd', 'get', 'years', 'salary', 'makes', 'life', 'easier']",113,25,4.52
0,thk shld b can ya i wana go lessons haha can go for one whole stretch,"['thk', 'shld', 'b', 'ya', 'wana', 'go', 'lessons', 'haha', 'go', 'one', 'whole', 'stretch']",69,16,4.3125
0,it only does simple arithmetic not percentages,"['simple', 'arithmetic', 'percentages']",46,7,6.571428571428571
0,i dled d its very imp,"['dled', 'imp']",21,6,3.5
0,arr birthday today i wish him to get more oscar,"['arr', 'birthday', 'today', 'wish', 'get', 'oscar']",47,10,4.7
0,im always looking for an excuse to be in the city,"['im', 'always', 'looking', 'excuse', 'city']",49,11,4.454545454545454
0,dunno lei shd b driving lor cos i go sch hr oni,"['dunno', 'lei', 'shd', 'b', 'driving', 'lor', 'cos', 'go', 'sch', 'hr', 'oni']",47,12,3.9166666666666665
1,we tried to contact you re your reply to our offer of a video phone anytime any network mins half price line rental camcorder reply or call,"['tried', 'contact', 'reply', 'offer', 'video', 'phone', 'anytime', 'network', 'mins', 'half', 'price', 'line', 'rental', 'camcorder', 'reply', 'call']",139,27,5.148148148148148
0,if you want to mapquest it or something look up usf dogwood drive thats the tiny street where the parking lot is,"['want', 'mapquest', 'something', 'look', 'usf', 'dogwood', 'drive', 'thats', 'tiny', 'street', 'parking', 'lot']",112,22,5.090909090909091
0,i want to be there so i can kiss you and feel you next to me,"['want', 'kiss', 'feel', 'next']",60,16,3.75
0,dont make ne plans for nxt wknd coz she wants us to come down then ok,"['dont', 'make', 'ne', 'plans', 'nxt', 'wknd', 'coz', 'wants', 'us', 'come', 'ok']",69,16,4.3125
0,its worse if if uses half way then stops its better for him to complete it,"['worse', 'uses', 'half', 'way', 'stops', 'better', 'complete']",74,16,4.625
0,i got lousy sleep i kept waking up every hours to see if my cat wanted to come in i worry about him when its cold,"['got', 'lousy', 'sleep', 'kept', 'waking', 'every', 'hours', 'see', 'cat', 'wanted', 'come', 'worry', 'cold']",113,26,4.346153846153846
0,thk of wat to eat tonight,"['thk', 'wat', 'eat', 'tonight']",25,6,4.166666666666667
0,ki deleted my contact that why,"['ki', 'deleted', 'contact']",30,6,5.0
0,thanx the time weve spent geva its bin mint ur my baby and all i want is uxxxx,"['thanx', 'time', 'weve', 'spent', 'geva', 'bin', 'mint', 'ur', 'baby', 'want', 'uxxxx']",78,18,4.333333333333333
0,k sure am in my relatives home sms me de pls,"['k', 'sure', 'relatives', 'home', 'sms', 'de', 'pls']",44,11,4.0
0,sounds like a plan cardiff is still here and still cold im sitting on the radiator,"['sounds', 'like', 'plan', 'cardiff', 'still', 'still', 'cold', 'im', 'sitting', 'radiator']",82,16,5.125
1,dont b floppy b snappy happy only gay chat service with photo upload call pmin stop our texts call,"['dont', 'b', 'floppy', 'b', 'snappy', 'happy', 'gay', 'chat', 'service', 'photo', 'upload', 'call', 'pmin', 'stop', 'texts', 'call']",98,19,5.157894736842105
0,yesfrom last week itself im taking live call,"['yesfrom', 'last', 'week', 'im', 'taking', 'live', 'call']",44,8,5.5
1,todays voda numbers ending are selected to receive a award if you have a match please call quoting claim code standard rates app,"['todays', 'voda', 'numbers', 'ending', 'selected', 'receive', 'award', 'match', 'please', 'call', 'quoting', 'claim', 'code', 'standard', 'rates', 'app']",128,23,5.565217391304348
0,well im gonna finish my bath now have a goodfine night,"['well', 'im', 'gon', 'na', 'finish', 'bath', 'goodfine', 'night']",54,11,4.909090909090909
1,loan for any purpose homeowners tenants welcome have you been previously refused we can still help call free or text back help,"['loan', 'purpose', 'homeowners', 'tenants', 'welcome', 'previously', 'refused', 'still', 'help', 'call', 'free', 'text', 'back', 'help']",126,22,5.7272727272727275
0,much better now thanks lol,"['much', 'better', 'thanks', 'lol']",26,5,5.2
0,u repeat e instructions again wats e road name of ur house,"['u', 'repeat', 'e', 'instructions', 'wats', 'e', 'road', 'name', 'ur', 'house']",58,12,4.833333333333333
0,you know there is i shall speak to you in ltgt minutes then,"['know', 'shall', 'speak', 'ltgt', 'minutes']",59,13,4.538461538461538
0,mro i am not coming to gym machan goodnight,"['mro', 'coming', 'gym', 'machan', 'goodnight']",43,9,4.777777777777778
0,dips cell dead so i m coming with him u better respond else we shall come back,"['dips', 'cell', 'dead', 'coming', 'u', 'better', 'respond', 'else', 'shall', 'come', 'back']",78,17,4.588235294117647
0,predict wat time ll finish buying,"['predict', 'wat', 'time', 'finish', 'buying']",33,6,5.5
0,no im not gonna be able to too late notice ill be home in a few weeks anyway what are the plans,"['im', 'gon', 'na', 'able', 'late', 'notice', 'ill', 'home', 'weeks', 'anyway', 'plans']",95,22,4.318181818181818
0,the new deus ex game comin early next yr,"['new', 'deus', 'ex', 'game', 'comin', 'early', 'next', 'yr']",40,9,4.444444444444445
0,try to do something dear you read something for exams,"['try', 'something', 'dear', 'read', 'something', 'exams']",53,10,5.3
0,hey what how about your project started aha da,"['hey', 'project', 'started', 'aha', 'da']",46,9,5.111111111111111
0,this is my number by vivek,"['number', 'vivek']",26,6,4.333333333333333
0,yup bathe liao,"['yup', 'bathe', 'liao']",14,3,4.666666666666667
0,sounds like there could be a lot of time spent in that chastity device boy grins or take your beatings like a good dog going to lounge in a nice long bath now,"['sounds', 'like', 'could', 'lot', 'time', 'spent', 'chastity', 'device', 'boy', 'grins', 'take', 'beatings', 'like', 'good', 'dog', 'going', 'lounge', 'nice', 'long', 'bath']",158,33,4.787878787878788
0,i cant wait for cornwall hope tonight isnt too bad as well but its rock night shite anyway im going for a kip now have a good night speak to you soon,"['cant', 'wait', 'cornwall', 'hope', 'tonight', 'isnt', 'bad', 'well', 'rock', 'night', 'shite', 'anyway', 'im', 'going', 'kip', 'good', 'night', 'speak', 'soon']",149,32,4.65625
0,your bill at is so thats not bad,"['bill', 'thats', 'bad']",32,8,4.0
0,sorry i cant help you on this,"['sorry', 'cant', 'help']",29,7,4.142857142857143
0,friendship poem dear o dear u r not near but i can hear dont get fear live with cheer no more tear u r always my dear gud ni,"['friendship', 'poem', 'dear', 'dear', 'u', 'r', 'near', 'hear', 'dont', 'get', 'fear', 'live', 'cheer', 'tear', 'u', 'r', 'always', 'dear', 'gud', 'ni']",124,29,4.275862068965517
1,from wwwapplausestorecom monthlysubscriptionpmsg maxmonth tcsc web age stop txt stop,"['wwwapplausestorecom', 'monthlysubscriptionpmsg', 'maxmonth', 'tcsc', 'web', 'age', 'stop', 'txt', 'stop']",84,10,8.4
1,private your account statement for shows unredeemed s i m points call identifier code expires,"['private', 'account', 'statement', 'shows', 'unredeemed', 'points', 'call', 'identifier', 'code', 'expires']",93,15,6.2
1,days to kick off for euro u will be kept up to date with the latest news and results daily to be removed send get txt stop to,"['days', 'kick', 'euro', 'u', 'kept', 'date', 'latest', 'news', 'results', 'daily', 'removed', 'send', 'get', 'txt', 'stop']",125,28,4.464285714285714
0,hey tmr meet at bugis,"['hey', 'tmr', 'meet', 'bugis']",21,5,4.2
0,nicenicehow is it working,"['nicenicehow', 'working']",25,4,6.25
0,dude u knw also teluguthts gudk gud nyt,"['dude', 'u', 'knw', 'also', 'teluguthts', 'gudk', 'gud', 'nyt']",39,8,4.875
0,i thk u dun haf hint in e forum already lor cos i told ron n darren is going tell shuhui,"['thk', 'u', 'dun', 'haf', 'hint', 'e', 'forum', 'already', 'lor', 'cos', 'told', 'ron', 'n', 'darren', 'going', 'tell', 'shuhui']",88,21,4.190476190476191
0,here is my new address applespairsall that malarky,"['new', 'address', 'applespairsall', 'malarky']",50,8,6.25
0,sorry was at the grocers,"['sorry', 'grocers']",24,5,4.8
0,im not sure i was just checking out what was happening around the area,"['im', 'sure', 'checking', 'happening', 'around', 'area']",70,14,5.0
0,same as kallis dismissial in nd test,"['kallis', 'dismissial', 'nd', 'test']",36,7,5.142857142857143
0,i know you are serving i mean what are you doing now,"['know', 'serving', 'mean']",52,12,4.333333333333333
0,as in different styles,"['different', 'styles']",22,4,5.5
0,did u download the fring app,"['u', 'download', 'fring', 'app']",28,6,4.666666666666667
0,just trying to figure out when im suppose to see a couple different people this week we said wed get together but i didnt set dates,"['trying', 'figure', 'im', 'suppose', 'see', 'couple', 'different', 'people', 'week', 'said', 'wed', 'get', 'together', 'didnt', 'set', 'dates']",131,26,5.038461538461538
0,i taught that ranjith sir called me so only i sms like that becaus hes verifying about project prabu told today so only pa dont mistake me,"['taught', 'ranjith', 'sir', 'called', 'sms', 'like', 'becaus', 'hes', 'verifying', 'project', 'prabu', 'told', 'today', 'pa', 'dont', 'mistake']",138,27,5.111111111111111
0,then get some cash together and ill text jason,"['get', 'cash', 'together', 'ill', 'text', 'jason']",46,9,5.111111111111111
0,ranjith cal drpd deeraj and deepak min hold,"['ranjith', 'cal', 'drpd', 'deeraj', 'deepak', 'min', 'hold']",43,8,5.375
0,hi chachi tried calling u now unable to reach u pl give me a missed cal once u c tiz msg kanagu,"['hi', 'chachi', 'tried', 'calling', 'u', 'unable', 'reach', 'u', 'pl', 'give', 'missed', 'cal', 'u', 'c', 'tiz', 'msg', 'kanagu']",95,22,4.318181818181818
0,arms fine hows cardiff and uni,"['arms', 'fine', 'hows', 'cardiff', 'uni']",30,6,5.0
0,no gifts you trying to get me to throw myself off a cliff or something,"['gifts', 'trying', 'get', 'throw', 'cliff', 'something']",70,15,4.666666666666667
0,think i might have to give it a miss am teaching til twelve then have lecture at two damn this working thing,"['think', 'might', 'give', 'miss', 'teaching', 'til', 'twelve', 'lecture', 'two', 'damn', 'working', 'thing']",108,22,4.909090909090909
0,yar lor wait my mum finish sch then have lunch lor i whole morning stay at home clean my room now my room quite clean hee,"['yar', 'lor', 'wait', 'mum', 'finish', 'sch', 'lunch', 'lor', 'whole', 'morning', 'stay', 'home', 'clean', 'room', 'room', 'quite', 'clean', 'hee']",121,26,4.653846153846154
0,oh ok wats ur email,"['oh', 'ok', 'wats', 'ur', 'email']",19,5,3.8
0,customer place i wil cal u sir,"['customer', 'place', 'wil', 'cal', 'u', 'sir']",30,7,4.285714285714286
0,forgot it takes me years to shower sorry where you atyour phone dead yet,"['forgot', 'takes', 'years', 'shower', 'sorry', 'atyour', 'phone', 'dead', 'yet']",72,14,5.142857142857143
0,do you like shaking your booty on the dance floor,"['like', 'shaking', 'booty', 'dance', 'floor']",49,10,4.9
0,ha i wouldnt say that i just didnt read anything into way u seemed i dont like be judgementali save that for fridays in the pub,"['ha', 'wouldnt', 'say', 'didnt', 'read', 'anything', 'way', 'u', 'seemed', 'dont', 'like', 'judgementali', 'save', 'fridays', 'pub']",127,26,4.884615384615385
0,what year and how many miles,"['year', 'many', 'miles']",28,6,4.666666666666667
1,xclusiveclubsaisai morow soiree speciale zouk with nichols from parisfree roses all ladies info,"['xclusiveclubsaisai', 'morow', 'soiree', 'speciale', 'zouk', 'nichols', 'parisfree', 'roses', 'ladies', 'info']",95,13,7.3076923076923075
0,yeah he got in at and was v apologetic n had fallen out and she was actin like spoilt child and he got caught up in that till but we wont go there not doing too badly cheers you,"['yeah', 'got', 'v', 'apologetic', 'n', 'fallen', 'actin', 'like', 'spoilt', 'child', 'got', 'caught', 'till', 'wont', 'go', 'badly', 'cheers']",177,39,4.538461538461538
0,no datoday also i forgot,"['datoday', 'also', 'forgot']",24,5,4.8
1,santa calling would your little ones like a call from santa xmas eve call to book your time,"['santa', 'calling', 'would', 'little', 'ones', 'like', 'call', 'santa', 'xmas', 'eve', 'call', 'book', 'time']",91,18,5.055555555555555
0,isnt frnd a necesity in life imagine urself witout a frnd hwd u feel at ur colleg watll u do wth ur cell wat abt functions thnk abt events espell cared missed amp irritated u wrd it to all those dearloving frnds wthout whom u cant live i jst did it takecare goodmorning,"['isnt', 'frnd', 'necesity', 'life', 'imagine', 'urself', 'witout', 'frnd', 'hwd', 'u', 'feel', 'ur', 'colleg', 'watll', 'u', 'wth', 'ur', 'cell', 'wat', 'abt', 'functions', 'thnk', 'abt', 'events', 'espell', 'cared', 'missed', 'amp', 'irritated', 'u', 'wrd', 'dearloving', 'frnds', 'wthout', 'u', 'cant', 'live', 'jst', 'takecare', 'goodmorning']",269,53,5.0754716981132075
0,ive got it down to a tea not sure which flavour,"['ive', 'got', 'tea', 'sure', 'flavour']",47,11,4.2727272727272725
0,hmm thinking lor,"['hmm', 'thinking', 'lor']",16,3,5.333333333333333
0,dont talk to him ever ok its my word,"['dont', 'talk', 'ever', 'ok', 'word']",36,9,4.0
0,nope wif my sis lor aft bathing my dog then i can bathe looks like its going rain soon,"['nope', 'wif', 'sis', 'lor', 'aft', 'bathing', 'dog', 'bathe', 'looks', 'like', 'going', 'rain', 'soon']",86,19,4.526315789473684
0,i cant talk to you nowi will call when i candont keep calling,"['cant', 'talk', 'nowi', 'call', 'candont', 'keep', 'calling']",61,13,4.6923076923076925
0,ok now i am in bus if i come soon i will come otherwise tomorrow,"['ok', 'bus', 'come', 'soon', 'come', 'otherwise', 'tomorrow']",64,15,4.266666666666667
0,lol yes our friendship is hanging on a thread cause u wont buy stuff,"['lol', 'yes', 'friendship', 'hanging', 'thread', 'cause', 'u', 'wont', 'buy', 'stuff']",68,14,4.857142857142857
1,new textbuddy chat horny guys in ur area just p free receive search postcode or at gaytextbuddycom txt one name to,"['new', 'textbuddy', 'chat', 'horny', 'guys', 'ur', 'area', 'p', 'free', 'receive', 'search', 'postcode', 'gaytextbuddycom', 'txt', 'one', 'name']",114,21,5.428571428571429
0,waiting my tv show start lor u leh still busy doing ur report,"['waiting', 'tv', 'show', 'start', 'lor', 'u', 'leh', 'still', 'busy', 'ur', 'report']",61,13,4.6923076923076925
0,can send me a copy of da report,"['send', 'copy', 'da', 'report']",31,8,3.875
0,im on da bus going home,"['im', 'da', 'bus', 'going', 'home']",23,6,3.8333333333333335
0,hey babe hows it going did you ever figure out where your going for new years,"['hey', 'babe', 'hows', 'going', 'ever', 'figure', 'going', 'new', 'years']",77,16,4.8125
0,at the latest gs still there if you can scrounge up some ammo and want to give the new ak a try,"['latest', 'gs', 'still', 'scrounge', 'ammo', 'want', 'give', 'new', 'ak', 'try']",95,22,4.318181818181818
0,all e best ur exam later,"['e', 'best', 'ur', 'exam', 'later']",24,6,4.0
0,i love you you know can you feel it does it make your belly warm i wish it does my love i shall meet you in your dreams ahmad adoring kiss,"['love', 'know', 'feel', 'make', 'belly', 'warm', 'wish', 'love', 'shall', 'meet', 'dreams', 'ahmad', 'adoring', 'kiss']",138,31,4.451612903225806
0,cos i was out shopping wif darren jus now n i called him ask wat present he wan lor then he started guessing who i was wif n he finally guessed darren lor,"['cos', 'shopping', 'wif', 'darren', 'jus', 'n', 'called', 'ask', 'wat', 'present', 'wan', 'lor', 'started', 'guessing', 'wif', 'n', 'finally', 'guessed', 'darren', 'lor']",154,33,4.666666666666667
0,yes i posted a couple of pics on fb theres still snow outside too im just waking up,"['yes', 'posted', 'couple', 'pics', 'fb', 'theres', 'still', 'snow', 'outside', 'im', 'waking']",83,18,4.611111111111111
0,oh really perform write a paper go to a movie and be home by midnight huh,"['oh', 'really', 'perform', 'write', 'paper', 'go', 'movie', 'home', 'midnight', 'huh']",73,16,4.5625
0,ow u deyi paid thousadi told u would call,"['ow', 'u', 'deyi', 'paid', 'thousadi', 'told', 'u', 'would', 'call']",41,9,4.555555555555555
0,you said not now no problem when you can let me know,"['said', 'problem', 'let', 'know']",52,12,4.333333333333333
0,same im at my great aunts anniversary party in tarpon springs,"['im', 'great', 'aunts', 'anniversary', 'party', 'tarpon', 'springs']",61,11,5.545454545454546
0,its a great day do have yourself a beautiful one,"['great', 'day', 'beautiful', 'one']",48,10,4.8
0,aight no rush ill ask jay,"['aight', 'rush', 'ill', 'ask', 'jay']",25,6,4.166666666666667
0,i think its far more than that but find out check google maps for a place from your dorm,"['think', 'far', 'find', 'check', 'google', 'maps', 'place', 'dorm']",88,19,4.631578947368421
1,valentines day special win over in our quiz and take your partner on the trip of a lifetime send go to now pmsg rcvd custcare,"['valentines', 'day', 'special', 'win', 'quiz', 'take', 'partner', 'trip', 'lifetime', 'send', 'go', 'pmsg', 'rcvd', 'custcare']",125,25,5.0
0,k my roommate also wants a dubsack and another friend may also want some so plan on bringing extra ill tell you when they know for sure,"['k', 'roommate', 'also', 'wants', 'dubsack', 'another', 'friend', 'may', 'also', 'want', 'plan', 'bringing', 'extra', 'ill', 'tell', 'know', 'sure']",135,27,5.0
0,usually the body takes care of it buy making sure it doesnt progress can we pls continue this talk on saturday,"['usually', 'body', 'takes', 'care', 'buy', 'making', 'sure', 'doesnt', 'progress', 'pls', 'continue', 'talk', 'saturday']",110,21,5.238095238095238
0,im in school now n ill be in da lab doing some stuff give me a call when r done,"['im', 'school', 'n', 'ill', 'da', 'lab', 'stuff', 'give', 'call', 'r', 'done']",79,20,3.95
0,no its not pride im almost ltgt years old and shouldnt be takin money from my kid youre not supposed to have to deal with this stuff this is grownup stuffwhy i dont tell you,"['pride', 'im', 'almost', 'ltgt', 'years', 'old', 'shouldnt', 'takin', 'money', 'kid', 'youre', 'supposed', 'deal', 'stuff', 'grownup', 'stuffwhy', 'dont', 'tell']",173,35,4.942857142857143
0,no need for the drug anymore,"['need', 'drug', 'anymore']",28,6,4.666666666666667
1,collect your valentines weekend to paris inc flight hotel prize guaranteed text paris to no wwwrtfsphostingcom,"['collect', 'valentines', 'weekend', 'paris', 'inc', 'flight', 'hotel', 'prize', 'guaranteed', 'text', 'paris', 'wwwrtfsphostingcom']",110,16,6.875
0,dear where you call me,"['dear', 'call']",22,5,4.4
0,purity of friendship between two is not about smiling after reading the forwarded messageits about smiling just by seeing the name gud evng,"['purity', 'friendship', 'two', 'smiling', 'reading', 'forwarded', 'messageits', 'smiling', 'seeing', 'name', 'gud', 'evng']",139,23,6.043478260869565
0,hi dis is yijue i would be happy to work wif all for gek,"['hi', 'dis', 'yijue', 'would', 'happy', 'work', 'wif', 'gek']",56,14,4.0
0,the wine is flowing and im i have nevering,"['wine', 'flowing', 'im', 'nevering']",42,9,4.666666666666667
0,hello sort of out in town already that so dont rush home i am eating nachos will let you know eta,"['hello', 'sort', 'town', 'already', 'dont', 'rush', 'home', 'eating', 'nachos', 'let', 'know', 'eta']",97,21,4.619047619047619
0,oh ok,"['oh', 'ok']",5,2,2.5
0,hey loverboy i love you i had to tell i look at your picture and ache to feel you between my legs fuck i want you i need you i crave you,"['hey', 'loverboy', 'love', 'tell', 'look', 'picture', 'ache', 'feel', 'legs', 'fuck', 'want', 'need', 'crave']",136,32,4.25
0,ok i juz receive,"['ok', 'juz', 'receive']",16,4,4.0
1,do you want a new nokia i colour phone delivered tomorrow with free minutes to any mobile free text free camcorder reply or call,"['want', 'new', 'nokia', 'colour', 'phone', 'delivered', 'tomorrow', 'free', 'minutes', 'mobile', 'free', 'text', 'free', 'camcorder', 'reply', 'call']",128,24,5.333333333333333
0,my supervisor find me one lor i thk his students i havent ask her yet tell u aft i ask her,"['supervisor', 'find', 'one', 'lor', 'thk', 'students', 'havent', 'ask', 'yet', 'tell', 'u', 'aft', 'ask']",90,21,4.285714285714286
0,in work now going have in few min,"['work', 'going', 'min']",33,8,4.125
0,its only ard rest all ard at leastwhich is price bedrm,"['ard', 'rest', 'ard', 'leastwhich', 'price', 'bedrm']",54,11,4.909090909090909
0,nojst change tat only,"['nojst', 'change', 'tat']",21,4,5.25
0,babe i miiiiiiissssssssss you i need you i crave you geeee im so sad without you babe i love you,"['babe', 'miiiiiiissssssssss', 'need', 'crave', 'geeee', 'im', 'sad', 'without', 'babe', 'love']",96,20,4.8
0,i met you as a stranger and choose you as my friend as long as the world stands our friendship never ends lets be friends forever gud nitz,"['met', 'stranger', 'choose', 'friend', 'long', 'world', 'stands', 'friendship', 'never', 'ends', 'lets', 'friends', 'forever', 'gud', 'nitz']",138,28,4.928571428571429
0,im sorry ive joined the league of people that dont keep in touch you mean a great deal to me you have been a friend at all times even at great personal cost do have a great week,"['im', 'sorry', 'ive', 'joined', 'league', 'people', 'dont', 'keep', 'touch', 'mean', 'great', 'deal', 'friend', 'times', 'even', 'great', 'personal', 'cost', 'great', 'week']",177,38,4.657894736842105
0,i dont knw pa i just drink milk,"['dont', 'knw', 'pa', 'drink', 'milk']",31,8,3.875
0,i wanted to ask to wait me to finish lect cos my lect finishes in an hour anyway,"['wanted', 'ask', 'wait', 'finish', 'lect', 'cos', 'lect', 'finishes', 'hour', 'anyway']",80,18,4.444444444444445
1,refused a loan secured or unsecured cant get credit call free now or text back help we will,"['refused', 'loan', 'secured', 'unsecured', 'cant', 'get', 'credit', 'call', 'free', 'text', 'back', 'help']",91,18,5.055555555555555
0,im reaching in another stops,"['im', 'reaching', 'another', 'stops']",28,5,5.6
0,kkgoodstudy well,"['kkgoodstudy', 'well']",16,2,8.0
0,i wish i dont think its gonna snow that much but it will be more than those flurries we usually get that melt before they hit the ground eek we havent had snow since ltgt before i was even born,"['wish', 'dont', 'think', 'gon', 'na', 'snow', 'much', 'flurries', 'usually', 'get', 'melt', 'hit', 'ground', 'eek', 'havent', 'snow', 'since', 'ltgt', 'even', 'born']",193,40,4.825
0,i finished my lunch already u wake up already,"['finished', 'lunch', 'already', 'u', 'wake', 'already']",45,9,5.0
0,wrong phone this phone i answer this one but assume the other is people i dont well,"['wrong', 'phone', 'phone', 'answer', 'one', 'assume', 'people', 'dont', 'well']",83,17,4.882352941176471
1,december only had your mobile mths you are entitled to update to the latest colour camera mobile for free call the mobile update vco free on,"['december', 'mobile', 'mths', 'entitled', 'update', 'latest', 'colour', 'camera', 'mobile', 'free', 'call', 'mobile', 'update', 'vco', 'free']",140,26,5.384615384615385
0,cant think of anyone with spare room off top of my head,"['cant', 'think', 'anyone', 'spare', 'room', 'top', 'head']",55,12,4.583333333333333
1,your account for xxxxxxxxx shows unredeemed points to claim call identifier code xxxxx expires,"['account', 'xxxxxxxxx', 'shows', 'unredeemed', 'points', 'claim', 'call', 'identifier', 'code', 'xxxxx', 'expires']",94,14,6.714285714285714
0,im meeting darren,"['im', 'meeting', 'darren']",17,3,5.666666666666667
0,baaaaaaaabe wake up i miss you i crave you i need you,"['baaaaaaaabe', 'wake', 'miss', 'crave', 'need']",53,12,4.416666666666667
0,pls give her the food preferably pap very slowly with loads of sugar you can take up to an hour to give it and then some water very very slowly,"['pls', 'give', 'food', 'preferably', 'pap', 'slowly', 'loads', 'sugar', 'take', 'hour', 'give', 'water', 'slowly']",143,30,4.766666666666667
0,got it it looks scrumptious daddy wants to eat you all night long,"['got', 'looks', 'scrumptious', 'daddy', 'wants', 'eat', 'night', 'long']",65,13,5.0
0,okay lor wah like that def they wont let us go haha what did they say in the terms and conditions,"['okay', 'lor', 'wah', 'like', 'def', 'wont', 'let', 'us', 'go', 'haha', 'say', 'terms', 'conditions']",97,21,4.619047619047619
0,will b going to esplanade fr home,"['b', 'going', 'esplanade', 'fr', 'home']",33,7,4.714285714285714
0,after the drug she will be able to eat,"['drug', 'able', 'eat']",38,9,4.222222222222222
0,hey r still online ive finished the formatting,"['hey', 'r', 'still', 'online', 'ive', 'finished', 'formatting']",46,8,5.75
0,velly good yes please,"['velly', 'good', 'yes', 'please']",21,4,5.25
0,yeah ill try to scrounge something up,"['yeah', 'ill', 'try', 'scrounge', 'something']",37,7,5.285714285714286
0,not yet chikkuk then wat abt tht guy did he stopped irritating or msging to u,"['yet', 'chikkuk', 'wat', 'abt', 'tht', 'guy', 'stopped', 'irritating', 'msging', 'u']",77,16,4.8125
1,u are subscribed to the best mobile content service in the uk for per days until you send stop to helpline,"['u', 'subscribed', 'best', 'mobile', 'content', 'service', 'uk', 'per', 'days', 'send', 'stop', 'helpline']",106,21,5.0476190476190474
0,yup song bro no creative neva test quality he said check review online,"['yup', 'song', 'bro', 'creative', 'neva', 'test', 'quality', 'said', 'check', 'review', 'online']",70,13,5.384615384615385
1,tone club your subs has now expired resub reply monoc monos or polyc polys weekly p per week txt stop stop this msg free stream,"['tone', 'club', 'subs', 'expired', 'resub', 'reply', 'monoc', 'monos', 'polyc', 'polys', 'weekly', 'p', 'per', 'week', 'txt', 'stop', 'stop', 'msg', 'free', 'stream']",127,25,5.08
1,a link to your picture has been sent you can also use,"['link', 'picture', 'sent', 'also', 'use']",53,12,4.416666666666667
0,purity of friendship between two is not about smiling after reading the forwarded messageits about smiling just by seeing the name gud evng musthu,"['purity', 'friendship', 'two', 'smiling', 'reading', 'forwarded', 'messageits', 'smiling', 'seeing', 'name', 'gud', 'evng', 'musthu']",146,24,6.083333333333333
1,bangbabes ur order is on the way u should receive a service msg download ur content if u do not goto wap bangb tv on ur mobile internetservice menu,"['bangbabes', 'ur', 'order', 'way', 'u', 'receive', 'service', 'msg', 'download', 'ur', 'content', 'u', 'goto', 'wap', 'bangb', 'tv', 'ur', 'mobile', 'internetservice', 'menu']",147,29,5.068965517241379
0,sorry to trouble u again can buy d for my dad again all big small sat n sun thanx,"['sorry', 'trouble', 'u', 'buy', 'dad', 'big', 'small', 'sat', 'n', 'sun', 'thanx']",81,19,4.2631578947368425
0,yo dude guess who just got arrested the other day,"['yo', 'dude', 'guess', 'got', 'arrested', 'day']",49,10,4.9
1,rodger burns msg we tried to call you re your reply to our sms for a free nokia mobile free camcorder please call now for delivery tomorrow,"['rodger', 'burns', 'msg', 'tried', 'call', 'reply', 'sms', 'free', 'nokia', 'mobile', 'free', 'camcorder', 'please', 'call', 'delivery', 'tomorrow']",139,27,5.148148148148148
0,hey dont forget you are mine for me my possession my property mmm childish smile,"['hey', 'dont', 'forget', 'mine', 'possession', 'property', 'mmm', 'childish', 'smile']",80,15,5.333333333333333
0,oh yeah i forgot u can only take out shopping at once,"['oh', 'yeah', 'forgot', 'u', 'take', 'shopping']",53,12,4.416666666666667
0,i think im waiting for the same bus inform me when you get there if you ever get there,"['think', 'im', 'waiting', 'bus', 'inform', 'get', 'ever', 'get']",86,19,4.526315789473684
0,no shit but i wasnt that surprised so i went and spent the evening with that french guy i met in town here and we fooled around a bit but i didnt let him fuck me,"['shit', 'wasnt', 'surprised', 'went', 'spent', 'evening', 'french', 'guy', 'met', 'town', 'fooled', 'around', 'bit', 'didnt', 'let', 'fuck']",161,36,4.472222222222222
0,just taste fish curry p,"['taste', 'fish', 'curry', 'p']",23,5,4.6
0,doc prescribed me morphine cause the other pain meds arent enough waiting for my mom to bring it that med should kick in fast so im gonna try to be on later,"['doc', 'prescribed', 'morphine', 'cause', 'pain', 'meds', 'arent', 'enough', 'waiting', 'mom', 'bring', 'med', 'kick', 'fast', 'im', 'gon', 'na', 'try', 'later']",156,32,4.875
1,great news call freefone to claim your guaranteed cash or gift speak to a live operator now,"['great', 'news', 'call', 'freefone', 'claim', 'guaranteed', 'cash', 'gift', 'speak', 'live', 'operator']",91,17,5.352941176470588
0,do not b late love mum,"['b', 'late', 'love', 'mum']",22,6,3.6666666666666665
1,splashmobile choose from s of gr tones each wk this is a subscrition service with weekly tones costing p u have one credit kick back and enjoy,"['splashmobile', 'choose', 'gr', 'tones', 'wk', 'subscrition', 'service', 'weekly', 'tones', 'costing', 'p', 'u', 'one', 'credit', 'kick', 'back', 'enjoy']",142,27,5.2592592592592595
0,me n him so funny,"['n', 'funny']",17,5,3.4
